,Title,Link,Location,Latitude,Longitude,NumReviews,PriceRange,Tags,Categories,Address
853,Kopifellas (Toa Payoh),/kopifellas-1,Toa Payoh,1.3329648,103.8486276,8,~$10/pax,[],"['Local Delights', ' Cafes & Coffee']",190 Lorong 6 Toa Payoh #01-532 Food Alley Singapore 390190
854,LAVO Singapore,/lavo-singapore,Marina Bay,1.2852153,103.8586019,13,~$90/pax,[],"['Italian', ' Steak', ' Pasta', ' Great View', ' Late Night', ' Dinner with Drinks', ' Cocktails', ' Date Night']",10 Bayfront Avenue Level 57 Sands Skypark Hotel Tower 1 Singapore 018956
855,McDonald's (Clifford Centre),/mcdonalds-clifford-centre,Raffles Place,1.283857,103.852378,8,~$10/pax,[],['Fast Food'],24 Raffles Place #B1-01/10 Clifford Centre Singapore 048621
856,Lifestyle Cafe Bar,/lifestyle-cafe-bar,Bukit Merah,1.2852514,103.8115787,12,~$10/pax,[],['Local Delights'],3791 Jalan Bukit Merah [email protected] Singapore 159471
857,NTUC Foodfare (AMK Hub),/ntuc-foodfare-amk-hub,Ang Mo Kio,1.3691763,103.8477676,43,~$5/pax,[],"['Kopitiam', ' Hawker Food']",53 Ang Mo Kio Avenue 3 #03-12 AMK Hub Singapore 569933
858,Killiney Kopitiam (Toa Payoh),/killiney-kopitiam-toa-payoh-branch,Toa Payoh,1.3330856,103.8493168,1,~$10/pax,[],"['Kopitiam', ' Local Delights']",190 Lorong 6 Toa Payoh #01-572 Singapore 310190
859,BreadTalk (nex),/breadtalk-toast-box-icing-room-1,Serangoon,1.350533,103.872793,11,~$10/pax,[],"['Cakes', ' Bread']",23 Serangoon Central #B2-58/59 nex Singapore 556083
860,Asanoya Boulangerie (Queen Street),/asanoya-bakery-singapore,Bras Basah,1.29806,103.852573,189,~$10/pax,['Featured In 1 Guide'],"['Desserts', ' Cafes & Coffee', ' Cakes', ' Bread']",15 Queen Street #01-03 Wilby Central Singapore 188537
861,Sinpopo Coffee (Funan),/sinpopo-funan,City Hall,1.2911354,103.8501524,4,~$10/pax,[],"['Desserts', ' Cafes & Coffee', ' Cakes']",107 North Bridge Road #01-K02 Funan Singapore 179105
862,Tong Ah Eating House,/tong-ah-eating-house,Outram Park,1.2801513,103.8414355,218,~$10/pax,['Featured In 4 Guides'],"['Zi Char', ' Breakfast & Brunch', ' Cheap & Good', ' Hawker Food']",35 Keong Saik Road Singapore 089142
863,Lobsters & Ice Cream v2.0,/lobstersandicecream,Tanjong Pagar,1.2771602,103.8429957,87,~$25/pax,"['BEYOND', 'Featured In 1 Guide']","['Ice Cream & Yoghurt', ' Seafood', ' Desserts', ' 1-for-1 Deals', ' Western']",7 Tanjong Pagar Plaza #02-101 Singapore 081007
864,Kopitiam (Tan Tock Seng Hospital),/kopitiam-tan-tock-seng-hospital,Novena,1.3211789,103.84548,6,~$5/pax,[],['Kopitiam'],11 Jalan Tan Tock Seng #01-13/14/15 Tan Tock Seng Hospital  Singapore 308433
865,Korat Thai Cafe,/korat-thai-cafe-orchard-tower,Orchard,1.3069439,103.8291434,33,~$15/pax,[],"['Thai', ' Supper']",400 Orchard Road #03-28 Orchard Tower Singapore 238875
866,Fong Yong Tau Foo,/fong-yong-tau-foo,Bukit Merah,1.2832122,103.816779,10,~$5/pax,[],['Hawker Food'],164 Bukit Merah Central #01-3623 Singapore 150164
867,Dunkin' Donuts (ION Orchard),/dunkin-donuts-ion-orchard,Orchard,1.3043779,103.831787,11,~$5/pax,['BEYOND'],"['Desserts', ' Cafes & Coffee', ' 1-for-1 Deals', ' Halal']",2 Orchard Turn #B4-60 ION Orchard Singapore 238801
868,Hvala ([email protected]),/hvala-waffle-bar,Somerset,1.3009822,103.8383894,340,~$10/pax,['Featured In 1 Guide'],"['Ice Cream & Yoghurt', ' Desserts', ' Waffles']",313 Orchard Road #B3-50 [email protected] Singapore 238895
869,SAMA Curry & Café (Downtown Gallery),/sama-curry-cafe-sg,Tanjong Pagar,1.2767434,103.8482644,49,~$20/pax,['Featured In 1 Guide'],"['Rainy Day Comforts', ' Japanese']",6A Shenton Way #03-26 Downtown Gallery Singapore 068815
870,Kraftwich by Swissbake (Paya Lebar Square),/kraftwich-by-swissbake,Paya Lebar,1.3188953,103.8925723,11,~$15/pax,[],"['Salads', ' Cafes & Coffee', ' Sandwiches', ' Healthy', ' Halal']",60 Paya Lebar Road #01-09/10 Paya Lebar Square Singapore 409051
871,belle-ville Pancake Cafe (Square 2),/belle-ville-square-2,Novena,1.3206513,103.8443689,5,~$15/pax,[],"['Desserts', ' Japanese', ' Cafes & Coffee', ' Newly Opened']",10 Sinaran Drive #01-152 Square 2 Singapore 307506
872,Ji Xiang Confectionery,/ji-xiangang-ku-kueh,Outram Park,1.2774182,103.8400007,76,~$5/pax,[],"['Local Delights', ' Desserts', ' Cheap & Good']",1 Everton Park #01-33 Singapore 081001
873,Hvala (Onze),/hvala-onze,Robertson Quay,1.2750074,103.8421186,3,~$10/pax,[],"['Desserts', ' Japanese', ' Cafes & Coffee', ' Cakes']",11 Kee Seng Street #01-05 Onze Singapore 089218
874,The Açaí Collective,/the-acai-collective,Serangoon,1.3650428,103.8651508,6,~$10/pax,[],"['Desserts', ' Healthy']",1 Maju Avenue #01-08 myVillage at Serangoon Garden Singapore 556679
875,Hi Tea (Far East Plaza),/hi-tea-singapore,Orchard,1.3071502,103.8337132,40,~$5/pax,"['BEYOND', 'Featured In 1 Guide']","['Fruit Tea', ' 1-for-1 Deals', ' Burpple Beyond', ' Bubble Tea']",14 Scotts Road #01-14B Far East Plaza Singapore 228213
876,Smoocht (Jurong East),/smoocht,Jurong East,1.3480004,103.7305076,19,~$10/pax,['Featured In 1 Guide'],"['Ice Cream & Yoghurt', ' Vegetarian', ' Desserts', ' Cafes & Coffee', ' Waffles', ' Healthy']",319 Jurong East Street 31 #01-58 Singapore 600319
877,Mala Hot Pot (Ang Mo Kio Ave 8),/mala-hot-pot-s11-ang-mo-kio,Ang Mo Kio,1.3714442,103.8479386,8,~$10/pax,[],"['Chinese', ' Hawker Food']",711 Ang Mo Kio Avenue 8 S-11 Food House Singapore 560711
878,Famous Treasure,/famous-treasure,City Hall,1.2930748,103.8510451,29,~$30/pax,[],"['Zi Char', ' Good For Groups', ' Chinese']",13 Stamford Road #02-28 Capitol Piazza Singapore 178905
879,Cha Cha Cha Mexican Restaurant,/cha-cha-cha-mexican-restaurant-bar,Holland,1.3117592,103.7946858,44,~$30/pax,[],"['Mexican', ' Dinner with Drinks']",32 Lorong Mambong Holland Village Singapore 277690
880,Riverside Indonesian BBQ ([email protected]),/riverside-indonesian-bq,Somerset,1.3011364,103.8383425,13,~$30/pax,[],"['Kopitiam', ' Hawker Food', ' Indonesian']",313 Orchard Road #B3-44 [email protected] Singapore 238895
881,Chong Pang Nasi Lemak (Sembawang Road),/chong-pang-nasi-lemak,Yishun,1.4286335,103.8265569,44,~$5/pax,['Featured In 1 Guide'],"['Local Delights', ' Nasi Lemak', ' Supper', ' Cheap & Good', ' Hawker Food']",447 Sembawang Road Singapore 758404
882,Truedan (CityLink Mall),/jenjudan-singapore,City Hall,1.2913003,103.8551945,60,~$5/pax,['Featured In 1 Guide'],"['Taiwanese', ' Desserts', ' Bubble Tea']",1 Raffles Link #B1-13 CityLink Mall Singapore 039393
883,Wheeler's Estate,/wheelers-estate,Seletar,1.4093858,103.8681166,146,~$60/pax,['Featured In 3 Guides'],"['Steak', ' Bars', ' Cafes & Coffee', ' Date Night', ' Breakfast & Brunch', ' Good For Groups']",2 Park Lane Seletar Aerospace Park Singapore 798386
884,Burger King (Marina Bay Link Mall),/burger-king-at-marina-bay-link-mall,Marina Bay,1.2799564,103.854474,24,~$10/pax,[],"['Fast Food', ' Burgers', ' Halal']",8A Marina Boulevard #B2-03 Marina Bay Link Mall Singapore 018984
885,The Good Trio (JCube),/the-good-trio-at-jcube,Jurong East,1.33352,103.740277,16,~$15/pax,[],['Chinese'],2 Jurong East Central 1 #01-17 JCube Singapore 609731
886,The Peel 1889,/the-peel-1889,Serangoon,1.3650428,103.8651508,7,~$20/pax,[],"['Italian', ' Pasta', ' Pizza']",1 Maju Avenue #01-11 myVillage at Serangoon Garden Singapore 556679
887,Chop Chop Biryani & Meats,/chop-chop-biriyani-and-meat,Tanjong Pagar,1.2792611,103.8463545,14,~$5/pax,['Featured In 1 Guide'],"['Indian', ' Hawker Food']",7 Maxwell Road Amoy Street Food Centre #02-101 Singapore 069111
888,Mei Xiang Black & White Fish Soup (Berseh Food Centre),/mei-xiang-black-white-fish-soup,Jalan Besar,1.3074855,103.8569396,9,~$5/pax,['Featured In 1 Guide'],['Hawker Food'],166 Jalan Besar #02-44 Berseh Food Centre  Singapore 208877
889,Bukit Merah View Kway Chap (Tahoe Garden),/kway-chap-at-jurong-west-st-41,Jurong West,1.3490568,103.7249828,2,~$5/pax,[],['Hawker Food'],493 Jurong West Street 41 #01-148 Tahoe Garden Singapore 640493
890,603 Tau Sar Piah,/603-tau-sar-piah,Balestier,1.326392,103.84267,15,~$5/pax,[],"['Local Delights', ' Desserts', ' Cakes']",631 Balestier Road Singapore 329918
891,Playmade by 丸作 (Depot),/playmade-by,Telok Blangah,1.2813056,103.8101245,20,~$5/pax,[],"['Fruit Tea', ' Bubble Tea']",108 Depot Road #01-03 Singapore 100108
892,Sando,/sando,Pasir Panjang,1.2773649,103.8021101,7,~$10/pax,[],"['Japanese', ' Sandwiches', ' Breakfast & Brunch']",438C Alexandra Road #01-04/04A Alexandra Technopark Singapore 119976
893,Hokkaido Sushi Restaurant,/hokkaido-sushi-restaurant,Tanjong Pagar,1.2735017,103.8449139,143,~$45/pax,[],"['Buffets', ' Sushi', ' Japanese']",81 Anson Road M Hotel Singapore Singapore 079908
894,Cedele Bakery Kitchen (Waterway Point),/cedele-21,Punggol,1.4065315,103.901978,28,~$20/pax,[],"['Breakfast & Brunch', ' Cafes & Coffee', ' Sandwiches', ' Cakes', ' Bread']",83 Punggol Central #01-66 Waterway Point Singapore 828761
895,Spize (Rifle Range),/spize-at-temasek-club-rifle-range-road,Upper Bukit Timah,1.346402,103.780639,51,~$20/pax,[],"['Local Delights', ' Mediterranean', ' Burgers', ' Western']",131 Rifle Range Road #03-04 Temasek Club Singapore 588406
896,Nakhon Kitchen (Kovan),/nakhon-kitchen,Kovan,1.3595479,103.8883526,308,~$15/pax,['Featured In 2 Guides'],"['Burpple Guides', ' Thai', ' Cheap & Good']",212 Hougang Street 21 #01-341 Singapore 530212
897,Forty Hands (Tiong Bahru),/forty-hands,Tiong Bahru,1.2828215,103.8304188,473,~$25/pax,['Featured In 2 Guides'],"['Desserts', ' Cafes & Coffee', ' Breakfast & Brunch']",78 Yong Siak Street #01-12 Singapore 163078
898,CURATE,/art-at-curate,Sentosa,1.257681,103.8222229,157,~$200/pax,[],"['Dinner with Drinks', ' Date Night', ' Fine Dining']",26 Sentosa Gateway Level 1 The Forum Singapore 098269
899,Lily's Wok (Amoy Street Food Centre),/lilys-wok-amoy-street-food-centre,Tanjong Pagar,1.2794012,103.8467008,5,~$5/pax,[],['Hawker Food'],7 Maxwell Road #01-50 Amoy Street Food Centre Singapore 069111
900,Beerfest Brewery,/beerfest-singapore,Buona Vista,1.304104,103.7868079,30,~$30/pax,[],"['Bars', ' Late Night', ' Craft Beer', ' Western']",4 Rochester Park Singapore 139215
901,Napshot,/napshot-cafe,Queenstown,1.2904595,103.8031098,2,~$30/pax,[],"['Desserts', ' Cafes & Coffee', ' Waffles']",169 Stirling Road #01-1149 Singapore 140169
902,Fine Dining Bakery By Akira M,/fine-dining-bakery-by-akira-m,Robertson Quay,1.2928434,103.8419958,12,~$20/pax,['Featured In 1 Guide'],"['Japanese', ' Cafes & Coffee', ' Sandwiches', ' Bread']",207 River Valley Road #01-59 UE Square Singapore 238275
903,Project Açaí (East Coast),/project-acai-3,Marine Parade,1.3075174,103.9069751,18,~$10/pax,[],"['Desserts', ' Healthy']",217 East Coast Road Singapore 428915
904,Green on Earth,/green-on-earth,Bukit Batok,1.3773831,103.7568998,19,~$10/pax,['Featured In 1 Guide'],"['Vegetarian', ' Local Delights', ' Chinese']",2 Phoenix Road Singapore 668156
905,Jin Yu Man Tang Dessert Shop,/jin-yu-man-tang-dessert,Marine Parade,1.3050029,103.9040213,13,~$5/pax,[],"['Desserts', ' Chinese']",66 East Coast Road #01-03 The Flow Singapore 428778
906,No.5 Emerald Hill Cocktail Bar,/emerald-hill-no,Somerset,1.301854,103.8390043,48,~$5/pax,['Featured In 2 Guides'],"['Burpple Guides', ' Bars', ' Late Night', ' Dinner with Drinks', ' Cocktails', ' Good For Groups']",5 Emerald Hill Road Singapore 229289
907,All Things Delicious (Arab Street),/all-things-delicious,Bugis,1.300666,103.8598559,74,~$15/pax,['Featured In 5 Guides'],"['Burpple Guides', ' Desserts', ' Breakfast & Brunch', ' Cafes & Coffee', ' Cakes', ' Halal']",34 Arab Street #01-01 Singapore 199733
908,G Chop House,/g-chop-house,Somerset,1.3001685,103.8372952,2,~$10/pax,['BEYOND'],"['Taiwanese', ' Fast Food', ' 1-for-1 Deals', ' Burpple Beyond']",111 Somerset Road #01-K8 111 Somerset Singapore 238164
909,Thyme (Aliwal),/thyme-aliwal,Bugis,1.3027035,103.8609818,9,~$20/pax,"['BEYOND', 'Featured In 1 Guide']","['Pasta', ' Pizza', ' 1-for-1 Deals', ' Breakfast & Brunch', ' Western']",28 Aliwal Street #01-07 Aliwal Arts Center Singapore 199918
910,Poppy Pops (Jem),/poppy-pops,Jurong East,1.3334712,103.7428247,63,~$10/pax,['BEYOND'],"['Ice Cream & Yoghurt', ' Hidden Gem', ' Desserts', ' Cafes & Coffee', ' Western', ' Waffles', ' 1-for-1 Deals']",50 Jurong Gateway Road #06-03 Jem Singapore 608549
911,Kanshoku Ramen Bar (ION Orchard),/kanshoku-ramen-bar-ion-orchard,Orchard,1.3046482,103.8314428,52,~$10/pax,[],"['Ramen', ' Japanese']",2 Orchard Turn #B3-18 ION Orchard Singapore 238801
912,oblong,/oblong-maju,Serangoon,1.3650646,103.8657764,198,~$10/pax,[],"['Ice Cream & Yoghurt', ' Desserts', ' Supper', ' Waffles']",10 Maju Avenue Serangoon Garden Estate Singapore 556688
913,Le Rida (Bukit Timah),/le-rida,Bukit Timah,1.3331806,103.7903741,12,~$30/pax,"['BEYOND', 'Featured In 1 Guide']","['Indian', ' French', ' Middle Eastern', ' Mediterranean', ' Dinner with Drinks', ' 1-for-1 Deals']",903 Bukit Timah Road Singapore 589620
914,Xing Hua Hometown Cuisine,/xinghua-hometown-cuisine,Tanjong Pagar,1.2743333333,103.8423333333,1,~$15/pax,[],"['Zi Char', ' Hawker Food', ' Chinese']",1 Tanjong Pagar Plaza #02-04/05 Tanjong Pagar Plaza Tai Ho Soon Singapore 082001
915,Zai Shun Curry Fish Head,/zai-shun-curry-fish-head-seafood,Jurong East,1.3438972,103.737199,123,~$20/pax,['Featured In 4 Guides'],"['Burpple Guides', ' Hidden Gem', ' Zi Char', ' Seafood', ' Cheap & Good', ' Good For Groups']",253 Jurong East Street 24 #01-205 Singapore 600253
916,boCHINche,/bochinche,Amoy Street,1.2821927,103.847759,338,~$40/pax,['Featured In 7 Guides'],"['Steak', ' Burpple Guides', ' Argentinian', ' Dinner with Drinks', ' Cocktails', ' Date Night', ' Breakfast & Brunch', ' Western']",115 Amoy Street #01-02 Singapore 069935
917,Tea Valley (Tiong Bahru Plaza),/tea-valley-at-tiong-bahru-plaza,Tiong Bahru,1.2863726,103.8276248,11,~$10/pax,"['BEYOND', 'Featured In 1 Guide']","['Taiwanese', ' 1-for-1 Deals']",302 Tiong Bahru Road #02-110 Tiong Bahru Plaza Singapore 168732
918,Soul ALife (Raffles Place),/soul-alife,Raffles Place,1.284786,103.8477109,17,~$15/pax,[],"['Vegetarian', ' Salads', ' Desserts', ' Breakfast & Brunch', ' Healthy']",3 Pickering Street #01-39 Singapore 048660
919,Sunny Korean Cuisine ([email protected]),/sunny-korean-at-nuh-medical-centre,Kent Ridge,1.294585,103.7836215,13,~$10/pax,[],['Korean'],1 Lower Kent Ridge Road #01-12 [email protected] Singapore 119074
920,Bake_Of (Amoy Street Food Centre),/bake_of-amoy-street-food-centre,Tanjong Pagar,1.2794012,103.8467008,6,~$5/pax,[],"['Desserts', ' Hawker Food']",7 Maxwell Road #02-111 Amoy Street Food Centre Singapore 069111
921,Harry's (Village Hotel Changi),/harrys-village-hotel-changi,Changi,1.3905472,103.9859695,1,~$30/pax,['BEYOND'],"['Pizza', ' Bars', ' Burgers', ' Late Night', ' Dinner with Drinks', ' Good For Groups', ' 1-for-1 Deals', ' Western', ' Burpple Beyond']",1 Netheravon Road #01-04/05 Village Hotel Changi Singapore 508502
922,Shaburi & Kintan Buffet,/shaburi-kintan-buffet-jem,Jurong East,1.3336587,103.7435218,23,~$40/pax,['Featured In 1 Guide'],"['Buffets', ' BBQ', ' Japanese', ' Steamboat', ' Good For Groups']",50 Jurong Gateway Road #03-11/12 Jem Singapore 608549
923,Nunsaram Korean Dessert Cafe (Westgate),/nunsaram-korean-dessert-cafe-1,Jurong East,1.33403167346806,103.742737770081,90,~$15/pax,[],"['Korean', ' Desserts', ' Cafes & Coffee', ' Korean Desserts']",3 Gateway Drive #04-37/K4 Westgate Singapore 608532
924,Alfero Artisan Gelato (Macpherson),/alfredo-gelato,Macpherson,1.3321325,103.8863483,94,~$10/pax,['Featured In 1 Guide'],"['Italian', ' Ice Cream & Yoghurt', ' Desserts', ' Waffles']",81 MacPherson Lane #01-37 Singapore 360081
925,LaBrezza (The St. Regis Singapore),/la-brezza-the-st-regis,Tanglin,1.305787,103.82612,92,~$70/pax,[],"['Italian', ' Pasta', ' Seafood', ' Dinner with Drinks', ' Date Night']",29 Tanglin Road Level Two The St. Regis Singapore Singapore 247911
926,Itacho Sushi (JCube),/itacho-sushi-x-jika-udon,Jurong East,1.33352,103.740277,94,~$25/pax,[],"['Sushi', ' Japanese']",2 Jurong East Central 1 #02-14 JCube  Singapore 609731
927,Congee Legend Hotpot,/congeelegend,Paya Lebar,1.3148806,103.8904463,6,~$20/pax,[],"['Rainy Day Comforts', ' Steamboat', ' Chinese', ' Supper']",737 Geylang Road Singapore 389648
928,Curious Palette,/curious-palette,Bras Basah,1.2996465,103.849823,650,~$25/pax,['Featured In 5 Guides'],"['Desserts', ' Cafes & Coffee', ' Breakfast & Brunch', ' Good For Groups', ' Waffles']",64 Prinsep Street Singapore 188667
929,Guo Fu Steamboat,/guo-fu-steamboat,Raffles Place,1.283678,103.847692,43,~$35/pax,"['BEYOND', 'Featured In 3 Guides']","['Buffets', ' Rainy Day Comforts', ' Dim Sum', ' Steamboat', ' Chinese', ' 1-for-1 Deals']",20 Cross Street #01-31/32/33 China Square Central Singapore 048422
930,Kingdom Korean BBQ,/kingdom-korean-bbq,Yishun,1.4260517,103.8364954,12,~$35/pax,['BEYOND'],"['Korean BBQ', ' Korean', ' BBQ', ' 1-for-1 Deals']",3 Northpoint Drive #01-01 Yishun Town Square Singapore 768020
931,Maki-San (Cineleisure),/makisan-7,Somerset,1.3014753,103.8361159,55,~$10/pax,[],"['Sushi', ' Salads', ' Japanese', ' Healthy', ' Halal']",8 Grange Road #01-04 Cineleisure Singapore 239695
932,Hyang To Gol Korean Restaurant (Amara Hotel),/hyanggogol-korean-restuarant,Tanjong Pagar,1.274961,103.843575,54,~$25/pax,[],"['Korean BBQ', ' Korean', ' BBQ', ' Good For Groups']",165 Tanjong Pagar Road Level 2 Amara Hotel Singapore 088539
933,Soon Soon Huat Crispy Curry Puff,/soon-soon-huat-cafe,Marine Parade,1.3073843,103.9074059,9,~$5/pax,[],"['Local Delights', ' Nasi Lemak', ' Hawker Food']",220 East Coast Road Singapore 428917
934,Tan Yu (Westgate),/tan-yu-westgate,Jurong East,1.3343784,103.7427835,2,~$35/pax,[],"['Rainy Day Comforts', ' Seafood', ' Chinese', ' Newly Opened']",3 Gateway Drive #B1-02 Westgate Singapore 608532
935,Nunsaram Korean Dessert Cafe (Orchard Central),/nunsaram-korean-dessert-cafe,Somerset,1.3008636,103.8395909,176,~$15/pax,['Featured In 2 Guides'],"['Korean', ' Desserts', ' Cafes & Coffee', ' Korean Desserts']",181 Orchard Road #05-51/52 Orchard Central Singapore 238896
936,Madeleine's Original Portuguese Egg Tart & Puff,/madeleines-original-portuguese-egg-tart-puff,Katong,1.3078399,103.8950779,22,~$5/pax,['Featured In 1 Guide'],['Desserts'],198 Tanjong Katong Road Singapore 436997
937,District Sushi,/district-sushi,Bras Basah,1.3004116,103.8508038,67,~$15/pax,"['Hot 100 2019', 'Featured In 2 Guides']","['Chirashi', ' Sushi', ' Seafood', ' Japanese', ' Cheap & Good']",91 Bencoolen Street #01-15 Sunshine Plaza Singapore 189652
938,Sungei Road Laksa,/sungei-road-laksa,Jalan Besar,1.3067568,103.857831,126,~$5/pax,['Featured In 2 Guides'],"['Rainy Day Comforts', ' Cheap & Good', ' Hawker Food']",27 Jalan Berseh #01-100 Singapore 200027
939,Banchong Cafe,/banchong,Kallang,1.3124864,103.8642495,6,~$5/pax,['Featured In 1 Guide'],"['Cafes & Coffee', ' Breakfast & Brunch', ' Bread']",1 Kallang Junction Vanguard Campus Singapore 339263
940,IKURA Japanese (East Village),/ikura-japanese-east-village,Tanah Merah,1.3318868,103.9463668,20,~$25/pax,['BEYOND'],"['Chirashi', ' Sushi', ' Japanese', ' 1-for-1 Deals']",430 Upper Changi Road #01-01 East Village Singapore 487048
941,Coastes,/coastes,Sentosa,1.2524241,103.8161864,92,~$30/pax,['Featured In 3 Guides'],"['Great View', ' Burpple Guides', ' Date Night', ' Breakfast & Brunch', ' Western', ' Good For Groups']",50 Siloso Beach Walk #01-05 Singapore 099000
942,Kream Beer,/kream-beer,Tanjong Pagar,1.2779314,103.8431151,19,~$25/pax,['Featured In 1 Guide'],"['Bars', ' Korean', ' Late Night', ' Craft Beer', ' Korean Fried Chicken']",60 Duxton Road Singapore 089524
943,Mei Heong Yuen Dessert (Bugis),/mei-heong-yuen-dessert-bugis,Bugis,1.2982807,103.8561028,3,~$5/pax,[],['Desserts'],16 Liang Seah Street Singapore 189037
944,DePizza,/depizza,Raffles Place,1.2863031,103.8496754,145,~$20/pax,"['BEYOND', 'Featured In 1 Guide']","['Pizza', ' Interesting', ' Dinner with Drinks', ' Western', ' 1-for-1 Deals']",35A Boat Quay Singapore 049824
945,Shunfu Mart,/shunfu-mart,Thomson,1.3520616,103.8370496,57,~$10/pax,[],['Hawker Food'],320 Shunfu Road Singapore 570320
946,Ming Tang Spicy Roast Fish,/spicy-roast-fish,Bugis,1.2980785,103.8556188,12,~$20/pax,['BEYOND'],"['Rainy Day Comforts', ' Chinese', ' Supper', ' Good For Groups', ' 1-for-1 Deals']",470 North Bridge Road #01-03 Bugis Cube Singapore 188735
947,Shi Jian Hot Pot (JCube),/shi-jian-hot-pot-jcube,Jurong East,1.3334294,103.7403208,6,~$30/pax,[],"['Rainy Day Comforts', ' Steamboat', ' Chinese']",2 Jurong East Central 1 #02-19 JCube Singapore 609731
948,Lor 9 Beef Kway Teow,/geylang-lorong-9-beef-kway-teow,Geylang,1.3121595,103.8766998,53,~$10/pax,['Featured In 2 Guides'],"['Burpple Guides', ' Hawker Food', ' Supper', ' Cheap & Good']",237 Geylang Road Lorong 9 Geylang Singapore 389296
949,Brown Sugar,/brown-sugar,Balestier,1.3211845,103.8532832,23,~$10/pax,"['BEYOND', 'Featured In 1 Guide']","['Local Delights', ' Breakfast & Brunch', ' Cafes & Coffee', ' 1-for-1 Deals', ' Bubble Tea']",218 Balestier Road #01-04 Value Hotel Balestier Singapore 329684
950,The Roti Prata House,/the-roti-prata-house,Thomson,1.3538519,103.8342736,131,~$10/pax,[],"['Indian', ' Supper', ' Cheap & Good', ' Hawker Food', ' Good For Groups']",246 Upper Thomson Road Singapore 574370
951,Al-Azhar Eating Restaurant (Bukit Timah),/alazhar-eating-restaurant,Upper Bukit Timah,1.3429068,103.7752422,146,~$10/pax,[],"['Indian', ' Hawker Food', ' Supper', ' Cheap & Good', ' Halal']",11 Cheong Chin Nam Road Singapore 599736
952,Heng Huat Fried Kway Tiao (Pasir Panjang Food Centre),/heng-huat-fried-kway-tiao,Bukit Batok,1.345871,103.7508974,7,~$10/pax,[],['Hawker Food'],121 Pasir Panjang Road #01-36 Pasir Panjang Food Centre Singapore 118543
953,Ah Lim Jln Tua Kong Mee Pok (Joo Chiat),/ah-lim-jalan-tua-kong-mee-pok,Joo Chiat,1.3135089,103.9018296,22,~$5/pax,[],"['Cheap & Good', ' Hawker Food']",64 Joo Chiat Place Singapore 427786
954,Kebabs Faktory,/kebabs-faktory,Tanjong Pagar,1.2795839,103.8506561,1,~$15/pax,['BEYOND'],"['Middle Eastern', ' Salads', ' 1-for-1 Deals', ' Healthy', ' Halal']",1 Shenton Way #01-06 One Shenton Way  Singapore 068803
955,The Salad Shop (Raffles Place),/the-salad-shop,Raffles Place,1.2853583,103.8513069,38,~$10/pax,['Featured In 2 Guides'],"['Vegetarian', ' Salads', ' Healthy']",80 Raffles Place #01-20 UOB Plaza 2 Singapore 048624
956,Ya Kun Family Cafe (HDB Hub),/yakun-hdb-hub-toa-payoh,Toa Payoh,1.3320885,103.84851,23,~$5/pax,[],"['Local Delights', ' Cafes & Coffee', ' Breakfast & Brunch', ' Bread']",490 Lorong 6 Toa Payoh #01-16 Toa Payoh HDB Hub  Singapore 310490
957,Tiger Sugar (Paragon),/tiger-sugar-2,Orchard,1.3039054,103.8355763,17,~$5/pax,[],['Bubble Tea'],290 Orchard Road #B1-39/40 Paragon Singapore 238859
958,Toast Box (Westgate),/toast-box-at-westgate,Jurong East,1.3343302,103.7428132,14,~$10/pax,[],"['Local Delights', ' Cafes & Coffee', ' Breakfast & Brunch', ' Bread']",3 Gateway Drive #02-02 Westgate  Singapore 608532
959,SMÖÖbar (Prinsep),/smoobar,Bras Basah,1.299575,103.849636,8,~$20/pax,"['BEYOND', 'Featured In 1 Guide']","['Bars', ' Late Night', ' Western', ' 1-for-1 Deals']",44A Prinsep Street Singapore 188674
